questionId,sourceQuestionId,currentTopic,correctMasterTopicId,correctMasterTopicName,mappingStatus,mappingReason
"Q-07142","15297","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07143","15298","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07144","15299","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07145","15301","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07146","15303","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07147","15305","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07148","15306","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07149","15323","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07150","15324","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07151","15325","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07152","15327","राजस्थान के लोक नृत्य",28,"राजस्थान के लोक देवता एवं लोक देवियाँ","CONFIDENT","Content verified: Core examinable fact tests Rajasthan Folk Deities (Lok Devta / Lok Devi life, shrines, miracles, symbols) rather than Bhakti movement saints/sects."
"Q-07153","15328","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07154","15329","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07155","15331","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07156","15333","राजस्थान के लोक नृत्य",28,"राजस्थान के लोक देवता एवं लोक देवियाँ","CONFIDENT","Content verified: Core examinable fact tests Rajasthan Folk Deities (Lok Devta / Lok Devi life, shrines, miracles, symbols) rather than Bhakti movement saints/sects."
"Q-07157","15334","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07158","15335","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07159","15309","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07160","15312","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07161","15314","राजस्थान के लोक नृत्य",28,"राजस्थान के लोक देवता एवं लोक देवियाँ","CONFIDENT","Content verified: Core examinable fact tests Rajasthan Folk Deities (Lok Devta / Lok Devi life, shrines, miracles, symbols) rather than Bhakti movement saints/sects."
"Q-07162","15317","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07163","15319","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07164","15322","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07165","15347","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07166","15361","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07167","15362","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07168","15363","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07169","15364","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07170","15365","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07171","15366","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07172","15367","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07173","15368","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07174","15370","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07175","15372","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07176","15373","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07177","15375","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07178","15376","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07179","15377","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07180","15378","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07181","15379","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07182","15380","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07183","15381","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07184","15383","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07185","15384","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07186","15387","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07187","15389","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07188","15391","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07189","15393","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07190","15394","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07191","15422","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07192","15424","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07193","15426","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07194","15430","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07195","15431","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07196","15432","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07197","15434","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07198","15435","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07199","15437","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07200","15438","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07201","15439","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07202","15441","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07203","15443","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07204","15444","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07205","15446","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07206","15447","राजस्थान के लोक नृत्य",28,"राजस्थान के लोक देवता एवं लोक देवियाँ","CONFIDENT","Content verified: Core examinable fact tests Rajasthan Folk Deities (Lok Devta / Lok Devi life, shrines, miracles, symbols) rather than Bhakti movement saints/sects."
"Q-07207","15448","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07208","15450","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07209","15451","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07210","15453","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07211","15456","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07212","15475","राजस्थान के लोक नृत्य",9,"राजस्थान की सिंचाई एवं सिंचाई परियोजनाएँ","CONFIDENT","Content verified: Core examinable fact tests irrigation canal networks, multipurpose river valley projects, and dams."
"Q-07213","15483","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07214","15502","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07215","15503","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07216","15504","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07217","15506","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07218","15507","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07219","15508","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07220","15509","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07221","15510","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07222","15511","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07223","15513","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07224","15518","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07225","15519","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07226","15522","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07227","15523","राजस्थान के लोक नृत्य",28,"राजस्थान के लोक देवता एवं लोक देवियाँ","CONFIDENT","Content verified: Core examinable fact tests Rajasthan Folk Deities (Lok Devta / Lok Devi life, shrines, miracles, symbols) rather than Bhakti movement saints/sects."
"Q-07228","15525","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07229","15528","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07230","15529","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07231","15530","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07232","15534","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07233","15535","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07234","15536","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07235","15537","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07236","15539","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07237","15541","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07238","15543","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07239","15546","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07240","15549","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07241","15551","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07242","15552","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07243","15553","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07244","15554","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07245","15555","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07246","15556","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07247","15557","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07248","15559","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07249","15562","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07250","15563","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07251","15565","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07252","15567","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07253","15572","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07254","15576","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07255","15579","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07256","15582","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07257","15585","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07258","15586","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07259","15588","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07260","15589","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07261","15590","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07262","15592","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07263","15593","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07264","15595","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07265","15606","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07266","15607","राजस्थान के लोक नृत्य",28,"राजस्थान के लोक देवता एवं लोक देवियाँ","CONFIDENT","Content verified: Core examinable fact tests Rajasthan Folk Deities (Lok Devta / Lok Devi life, shrines, miracles, symbols) rather than Bhakti movement saints/sects."
"Q-07267","15608","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07268","15609","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07269","15610","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07270","15611","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07271","15612","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07272","15614","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07273","15619","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07274","15620","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07275","15633","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07276","15636","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07277","15639","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07278","15640","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07279","15642","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07280","15643","राजस्थान के लोक नृत्य",28,"राजस्थान के लोक देवता एवं लोक देवियाँ","CONFIDENT","Content verified: Core examinable fact tests Rajasthan Folk Deities (Lok Devta / Lok Devi life, shrines, miracles, symbols) rather than Bhakti movement saints/sects."
